,rx,semivar_x,semivar_x_norm,ry,semivar_y,semivar_y_norm
65,65,32.0992,0.9967209856915741,65,33.4848,0.9913784936049265
66,66,32.112,0.9971184419713832,66,33.5104,0.9921364282330647
67,67,32.0544,0.9953298887122417,67,33.4688,0.9909047844623401
68,68,32.1024,0.9968203497615263,68,33.4688,0.9909047844623401
69,69,32.1056,0.9969197138314787,69,33.3216,0.9865466603505446
70,70,32.144,0.9981120826709062,70,33.0752,0.9792515395547133
71,71,31.9552,0.9922496025437203,71,33.0304,0.9779251539554713
72,72,31.6704,0.9834062003179651,72,33.104,0.9801042160113689
73,73,31.4016,0.9750596184419714,73,32.9472,0.9754618664140218
74,74,31.1232,0.9664149443561209,74,32.9184,0.974609189957366
75,75,30.9056,0.959658187599364,75,32.7776,0.9704405495026053
76,76,30.9568,0.961248012718601,76,32.6496,0.9666508763619137
77,77,30.9536,0.9611486486486487,77,32.336,0.9573661771672192
78,78,31.0624,0.9645270270270271,78,32.2592,0.9550923732828043
79,79,30.9888,0.9622416534181241,79,32.1856,0.9529133112269066
80,80,30.8544,0.9580683624801272,80,32.2912,0.9560397915679772
81,81,30.8,0.956379173290938,81,32.272,0.9554713405968733
82,82,30.752,0.9548887122416534,82,32.272,0.9554713405968733
83,83,30.6304,0.9511128775834659,83,32.336,0.9573661771672192
84,84,30.5184,0.9476351351351352,84,32.24,0.9545239223117006
85,85,30.2784,0.9401828298887123,85,32.1536,0.9519658929417336
86,86,30.1504,0.9362082670906201,86,32.2368,0.9544291804831833
87,87,30.1024,0.9347178060413355,87,32.2592,0.9550923732828043
88,88,30.08,0.9340222575516693,88,32.32,0.9568924680246328
89,89,30.1056,0.9348171701112877,89,32.2944,0.9561345333964946
90,90,30.304,0.9409777424483307,90,32.2336,0.954334438654666
91,91,30.5472,0.948529411764706,91,32.16,0.9521553765987681
92,92,30.5856,0.9497217806041336,92,31.8976,0.9443865466603505
93,93,30.48,0.9464427662957076,93,31.7568,0.9402179062055896
94,94,30.6944,0.953100158982512,94,31.7504,0.9400284225485551
95,95,30.7104,0.9535969793322735,95,31.6768,0.9378493604926574
96,96,30.8736,0.958664546899841,96,31.648,0.9369966840360018
97,97,30.9504,0.9610492845786963,97,31.5616,0.9344386546660349
98,98,30.9312,0.9604531001589826,98,31.4784,0.9319753671245854
99,99,30.9888,0.9622416534181241,99,31.3248,0.9274277593557555
